2.5900,2.6054
2.6400,2.6055
2.6000,2.6055
2.5800,2.6054
2.6100,2.6054
2.5600,2.6053
2.5800,2.6052
2.6300,2.6053
2.6600,2.6055
2.5800,2.6054
2.6200,2.6054
2.5200,2.6052
2.5900,2.6051
2.6400,2.6052
2.6000,2.6052
2.6000,2.6052
2.5700,2.6051
2.6200,2.6051
2.5900,2.6051
2.6000,2.6051
2.5500,2.6049
2.6600,2.6051
2.5600,2.6050
2.6300,2.6050
2.5900,2.6050
2.6400,2.6051
2.5900,2.6050
2.5900,2.6050
2.6000,2.6050
2.5100,2.6047
2.5700,2.6046
2.5600,2.6045
2.5700,2.6044
2.6200,2.6044
2.5800,2.6044
2.6100,2.6044
2.6100,2.6044
2.5500,2.6043
2.6000,2.6042
2.6100,2.6043
2.5900,2.6042
2.6600,2.6044
2.5900,2.6043
2.5600,2.6042
2.6600,2.6044
2.6200,2.6044
2.5700,2.6043
2.5700,2.6042
2.6100,2.6042
2.5500,2.6041
2.5400,2.6039
2.5700,2.6038
2.5500,2.6037
2.5900,2.6037
2.5600,2.6035
2.6200,2.6036
2.6000,2.6036
2.5400,2.6034
2.6100,2.6034
2.5500,2.6033
2.6200,2.6033
2.5800,2.6033
2.5500,2.6031
2.5700,2.6030
2.6300,2.6031
2.5500,2.6030
2.6500,2.6031
2.6400,2.6032
2.5600,2.6031
2.6100,2.6031
2.6900,2.6033
2.6600,2.6035
2.5400,2.6033
2.5800,2.6032
2.6200,2.6033
2.6100,2.6033
2.6400,2.6034
2.5900,2.6034
2.5900,2.6033
2.5200,2.6031
2.6300,2.6032
2.6000,2.6032
2.6100,2.6032
2.5900,2.6032
2.6600,2.6033
2.5300,2.6031
2.5600,2.6030
2.5100,2.6028
2.5500,2.6026
2.5700,2.6026
2.6200,2.6026
2.6400,2.6027
2.5400,2.6025
2.6100,2.6026
2.5500,2.6024
2.6500,2.6026
2.5700,2.6025
2.5700,2.6024
2.6200,2.6024
2.6200,2.6025
2.6200,2.6025
2.5800,2.6025
2.5900,2.6024
2.6300,2.6025
2.6300,2.6026
2.6500,2.6027
2.5900,2.6027
2.6200,2.6027
2.5600,2.6026
2.6200,2.6026
2.6200,2.6027
2.5800,2.6026
2.5400,2.6025
2.6000,2.6025
2.5400,2.6023
2.6000,2.6023
2.5500,2.6022
2.6600,2.6023
2.6100,2.6023
2.6100,2.6024
2.5100,2.6021
2.5700,2.6021
2.5000,2.6018
2.5700,2.6018
2.5900,2.6017
2.5800,2.6017
2.6400,2.6018
2.5800,2.6017
2.6200,2.6018
2.6100,2.6018
2.5500,2.6017
2.6300,2.6017
2.6100,2.6017
2.5700,2.6017
2.6000,2.6017
2.6600,2.6018
2.5800,2.6018
2.6100,2.6018
2.5500,2.6017
2.5300,2.6015
2.5900,2.6015
2.5300,2.6013
2.6200,2.6013
2.5900,2.6013
2.5600,2.6012
2.5900,2.6012
2.6400,2.6013
2.5100,2.6011
2.6100,2.6011
2.5100,2.6009
2.5700,2.6008
2.6600,2.6010
2.6000,2.6010
2.5500,2.6008
2.5900,2.6008
2.6000,2.6008
2.5800,2.6008
2.5500,2.6007
2.5500,2.6005
2.5500,2.6004
2.6800,2.6006
2.6300,2.6007
2.5800,2.6006
2.5700,2.6006
2.5300,2.6004
2.5700,2.6003
2.5600,2.6003
2.5700,2.6002
2.5400,2.6001
2.6300,2.6001
2.6000,2.6001
2.5400,2.6000
2.5700,2.5999
2.5700,2.5999
2.6000,2.5999
2.5700,2.5998
2.5600,2.5997
2.5900,2.5997
2.6000,2.5997
2.6000,2.5997
2.6100,2.5997
2.6000,2.5997
2.6600,2.5998
2.5700,2.5998
2.6300,2.5998
2.6100,2.5999
2.5400,2.5997
2.6600,2.5999
2.5800,2.5998
2.5900,2.5998
2.5700,2.5997
2.5900,2.5997
2.5200,2.5996
2.5300,2.5994
2.5400,2.5993
2.5400,2.5992
2.5600,2.5991
2.6100,2.5991
2.5900,2.5991
2.6000,2.5991
2.5300,2.5989
2.6100,2.5990
2.6100,2.5990
2.5900,2.5990
2.5300,2.5988
2.5400,2.5987
2.6200,2.5987
2.6000,2.5987
2.5200,2.5986
2.6000,2.5986
2.5800,2.5985
2.5800,2.5985
2.5300,2.5984
2.5500,2.5983
2.6000,2.5983
2.6400,2.5984
2.6300,2.5984
2.6500,2.5985
2.6300,2.5986
2.6900,2.5988
2.5900,2.5988
2.6100,2.5988
2.6200,2.5988
2.5700,2.5988
2.5900,2.5988
2.6300,2.5988
2.5600,2.5987
2.6000,2.5987
2.6000,2.5987
2.6100,2.5988
2.6100,2.5988
2.5600,2.5987
2.5700,2.5987
2.6100,2.5987
2.6000,2.5987
2.6200,2.5987
2.5700,2.5987
2.5800,2.5986
2.5100,2.5985
2.6200,2.5985
2.6300,2.5986
2.5100,2.5984
2.5700,2.5983
2.5400,2.5982
2.5500,2.5981
2.5700,2.5981
2.5400,2.5980
2.5900,2.5979
2.6200,2.5980
2.5900,2.5980
2.5800,2.5979
2.5900,2.5979
2.5800,2.5979
2.5400,2.5978
2.5100,2.5976
2.5500,2.5975
2.6000,2.5975
2.6300,2.5976
2.6600,2.5977
2.5700,2.5976
2.6300,2.5977
2.6300,2.5978
2.6300,2.5978
2.5300,2.5977
2.6400,2.5978
2.5800,2.5977
2.5800,2.5977
2.5800,2.5977
2.5600,2.5976
2.5900,2.5976
2.5500,2.5975
2.6400,2.5976
2.6000,2.5976
2.5500,2.5975
2.5400,2.5974
2.5900,2.5974
2.6400,2.5975
2.5600,2.5974
2.5500,2.5973
2.6000,2.5973
2.6100,2.5973
2.6100,2.5973
2.5500,2.5973
2.6200,2.5973
2.5400,2.5972
2.5700,2.5971
2.6000,2.5971
2.5500,2.5971
2.6000,2.5971
2.5900,2.5971
2.6000,2.5971
2.5900,2.5970
2.5800,2.5970
2.6400,2.5971
2.5600,2.5970
2.6500,2.5971
2.5400,2.5970
2.6200,2.5971
2.6600,2.5972
2.6200,2.5972
2.5300,2.5971
2.5500,2.5970
2.6000,2.5970
2.5900,2.5970
2.6600,2.5971
2.6100,2.5971
2.6700,2.5973
2.5600,2.5972
2.6100,2.5972
2.5600,2.5972
2.5900,2.5971
2.5200,2.5970
2.5900,2.5970
2.5800,2.5970
2.5900,2.5970
2.5500,2.5969
2.6100,2.5969
2.6000,2.5969
2.6000,2.5969
2.6300,2.5970
2.5800,2.5969
2.5200,2.5968
2.6600,2.5969
2.6300,2.5970
2.6200,2.5970
2.6000,2.5970
2.6300,2.5971
2.6900,2.5972
2.6000,2.5972
2.6500,2.5973
2.6300,2.5974
2.6100,2.5974
2.6100,2.5974
2.5900,2.5974
2.6000,2.5974
2.6100,2.5974
2.5900,2.5974
2.5800,2.5974
2.5700,2.5974
2.5800,2.5973
2.5000,2.5972
2.6200,2.5972
2.6600,2.5973
2.5500,2.5972
2.5800,2.5972
2.5400,2.5971
2.5900,2.5971
2.5900,2.5971
2.6200,2.5971
2.5900,2.5971
2.6000,2.5971
2.5900,2.5971
2.6000,2.5971
2.6000,2.5971
2.6200,2.5971
2.6100,2.5972
2.6500,2.5973
2.6200,2.5973
2.5600,2.5972
2.6100,2.5972
2.6100,2.5973
2.5900,2.5973
2.6000,2.5973
2.5900,2.5972
2.5800,2.5972
2.6100,2.5972
2.6100,2.5973
2.6600,2.5974
2.5900,2.5974
2.6700,2.5975
2.5700,2.5974
2.5900,2.5974
2.5600,2.5974
2.5400,2.5973
2.5400,2.5972
2.6100,2.5972
2.5600,2.5971
2.5800,2.5971
2.6200,2.5971
2.6600,2.5972
2.6600,2.5973
2.6400,2.5974
2.6400,2.5975
2.6600,2.5976
2.5900,2.5976
2.5500,2.5975
2.6400,2.5976
2.5500,2.5975
2.5800,2.5975
2.5900,2.5974
2.6100,2.5975
2.5900,2.5975
2.5900,2.5974
2.6700,2.5976
2.6400,2.5976
2.6000,2.5976
2.5800,2.5976
2.5900,2.5976
2.5900,2.5976
2.5900,2.5976
2.5800,2.5975
2.6700,2.5977
2.6500,2.5977
2.5800,2.5977
2.6400,2.5978
2.6600,2.5979
2.6300,2.5979
2.5800,2.5979
2.6500,2.5980
2.6400,2.5981
2.5900,2.5980
2.6000,2.5980
2.5700,2.5980
2.5700,2.5980
2.6300,2.5980
2.6000,2.5980
2.6200,2.5980
2.6000,2.5980
2.5600,2.5980
2.5900,2.5980
2.6500,2.5981
2.5400,2.5980
2.6200,2.5980
2.6700,2.5981
2.6300,2.5982
2.5700,2.5981
2.5800,2.5981
2.6000,2.5981
2.6000,2.5981
2.6500,2.5982
2.6000,2.5982
2.6600,2.5983
2.5900,2.5983
2.7200,2.5985
2.5900,2.5984
2.6100,2.5985
2.6400,2.5985
2.5300,2.5984
2.6300,2.5985
2.5700,2.5984
2.6500,2.5985
2.6700,2.5986
2.6200,2.5987
2.5500,2.5986
2.5800,2.5985
2.6100,2.5986
2.6600,2.5987
2.6900,2.5988
2.6600,2.5989
2.6300,2.5989
2.5500,2.5989
2.5900,2.5989
2.6700,2.5990
2.5700,2.5989
2.6500,2.5990
2.5500,2.5989
2.5900,2.5989
2.5900,2.5989
2.6000,2.5989
2.6700,2.5990
2.6400,2.5991
2.5800,2.5990
2.7200,2.5992
2.6500,2.5993
2.6600,2.5994
2.6200,2.5994
2.6400,2.5995
2.5300,2.5994
2.5900,2.5994
2.5800,2.5993
2.6200,2.5994
2.6500,2.5995
2.6100,2.5995
2.6200,2.5995
2.6200,2.5995
2.6300,2.5996
2.6200,2.5996
2.5700,2.5996
2.6400,2.5996
2.6400,2.5997
2.5500,2.5996
2.5700,2.5996
2.5800,2.5995
2.6600,2.5996
2.6400,2.5997
2.5200,2.5996
2.5900,2.5996
2.5700,2.5995
2.5800,2.5995
2.6200,2.5995
2.5700,2.5995
2.6200,2.5995
2.6200,2.5995
2.6200,2.5996
2.6100,2.5996
2.6500,2.5996
2.6300,2.5997
2.6400,2.5998
2.6300,2.5998
2.6300,2.5998
2.6600,2.5999
2.5700,2.5999
2.5800,2.5999
2.6300,2.5999
2.6900,2.6000
2.5300,2.5999
2.6000,2.5999
2.6500,2.6000
2.6300,2.6001
2.6500,2.6001
2.6600,2.6002
2.6200,2.6002
2.6000,2.6002
2.6200,2.6003
2.6000,2.6003
2.6200,2.6003
2.6100,2.6003
2.6000,2.6003
2.5600,2.6003
2.5600,2.6002
2.6100,2.6002
2.6100,2.6002
2.5800,2.6002
2.6200,2.6002
2.6100,2.6002
2.5900,2.6002
2.6300,2.6003
2.6100,2.6003
2.6100,2.6003
2.6000,2.6003
2.5700,2.6003
2.6400,2.6003
2.6200,2.6003
2.5900,2.6003
2.6000,2.6003
2.6600,2.6004
2.5900,2.6004
2.5300,2.6003
2.6600,2.6004
2.6100,2.6004
2.5300,2.6003
2.6200,2.6003
2.6300,2.6004
2.6200,2.6004
2.6200,2.6004
2.6500,2.6005
2.6900,2.6006
2.6600,2.6007
2.6700,2.6008
2.6300,2.6008
2.6200,2.6009
2.6300,2.6009
2.6300,2.6010
2.6200,2.6010
2.6200,2.6010
2.5300,2.6009
2.6800,2.6010
2.6400,2.6011
2.5700,2.6010
2.6300,2.6011
2.6600,2.6012
2.5900,2.6011
2.6600,2.6012
2.6100,2.6012
2.6000,2.6012
2.6200,2.6013
2.6300,2.6013
2.5700,2.6013
2.6500,2.6013
2.5700,2.6013
2.6200,2.6013
2.6700,2.6014
2.6300,2.6014
2.5500,2.6014
2.6000,2.6014
2.6300,2.6014
2.6300,2.6014
2.6400,2.6015
2.5400,2.6014
2.6000,2.6014
2.5400,2.6013
2.6000,2.6013
2.5800,2.6013
2.5900,2.6013
2.6200,2.6013
2.5800,2.6013
2.5800,2.6012
2.6400,2.6013
2.5800,2.6013
2.5800,2.6012
2.5700,2.6012
2.5900,2.6012
2.5300,2.6011
2.5800,2.6011
2.6900,2.6012
2.5900,2.6012
2.6400,2.6012
2.5700,2.6012
2.6500,2.6012
2.5800,2.6012
2.5900,2.6012
2.6600,2.6013
2.5900,2.6013
2.6400,2.6013
2.6300,2.6014
2.6400,2.6014
2.5900,2.6014
2.6500,2.6015
2.6100,2.6015
2.5300,2.6014
2.5300,2.6013
2.5900,2.6013
2.5400,2.6012
2.6600,2.6013
2.6000,2.6013
2.6000,2.6013
2.6700,2.6013
2.6100,2.6014
2.6900,2.6015
2.6200,2.6015
2.6600,2.6016
2.6200,2.6016
2.6300,2.6016
2.6700,2.6017
2.6300,2.6018
2.5800,2.6017
2.5500,2.6017
2.6300,2.6017
2.6500,2.6018
2.6200,2.6018
2.5800,2.6018
2.6000,2.6018
2.6200,2.6018
2.6400,2.6018
2.6400,2.6019
2.5600,2.6018
2.6400,2.6019
2.6500,2.6020
2.5900,2.6019
2.5800,2.6019
2.6000,2.6019
2.6600,2.6020
2.6500,2.6021
2.6400,2.6021
2.6000,2.6021
2.5700,2.6021
2.5900,2.6020
2.5800,2.6020
2.6400,2.6021
2.6200,2.6021
2.6300,2.6021
2.6100,2.6021
2.5900,2.6021
2.6200,2.6021
2.6400,2.6022
2.6500,2.6023
2.6400,2.6023
2.5600,2.6022
2.6000,2.6022
2.6300,2.6023
2.6400,2.6023
2.6400,2.6024
2.6500,2.6024
2.6400,2.6025
2.6300,2.6025
2.5900,2.6025
2.6500,2.6026
2.5600,2.6025
2.6100,2.6025
2.6200,2.6026
2.5700,2.6025
2.5900,2.6025
2.6100,2.6025
2.6000,2.6025
2.6600,2.6026
2.6000,2.6026
2.5500,2.6025
2.6100,2.6025
2.6500,2.6026
2.5700,2.6025
2.6100,2.6025
2.5800,2.6025
2.5900,2.6025
2.6000,2.6025
2.5900,2.6025
2.5900,2.6025
2.5600,2.6024
2.6100,2.6024
2.6300,2.6025
2.6600,2.6025
2.5800,2.6025
2.6700,2.6026
2.6700,2.6027
2.5800,2.6026
2.6100,2.6027
2.6500,2.6027
2.6500,2.6028
2.6100,2.6028
2.5900,2.6028
2.7000,2.6029
2.6300,2.6029
2.6700,2.6030
2.5500,2.6029
2.5800,2.6029
2.6200,2.6029
2.6500,2.6030
2.5900,2.6030
2.5900,2.6030
2.5800,2.6029
2.6200,2.6030
2.6700,2.6030
2.6300,2.6031
2.6200,2.6031
2.6100,2.6031
2.5700,2.6031
2.5500,2.6030
2.6000,2.6030
2.5800,2.6030
2.6300,2.6030
2.5900,2.6030
2.6400,2.6030
2.6000,2.6030
2.6400,2.6031
2.6000,2.6031
2.5500,2.6030
2.5900,2.6030
2.6100,2.6030
2.6000,2.6030
2.6100,2.6030
2.5800,2.6030
2.5700,2.6029
2.6000,2.6029
2.6600,2.6030
2.6100,2.6030
2.5900,2.6030
2.5800,2.6030
2.6300,2.6030
2.6400,2.6030
2.5700,2.6030
2.5900,2.6030
2.5700,2.6029
2.6100,2.6029
2.6200,2.6030
2.5600,2.6029
2.6400,2.6030
2.6200,2.6030
2.6100,2.6030
2.6400,2.6030
2.5800,2.6030
2.6000,2.6030
2.6400,2.6031
2.6300,2.6031
2.6600,2.6032
2.6400,2.6032
2.5300,2.6031
2.6100,2.6031
2.5700,2.6031
2.5700,2.6030
2.6500,2.6031
2.6300,2.6031
2.6600,2.6032
2.6400,2.6032
2.5900,2.6032
2.6100,2.6032
2.5200,2.6031
2.6800,2.6032
2.6400,2.6033
2.6300,2.6033
2.5600,2.6033
2.6000,2.6032
2.6400,2.6033
2.6400,2.6033
2.6400,2.6034
2.6000,2.6034
2.6300,2.6034
2.6000,2.6034
2.6600,2.6035
2.5500,2.6034
2.6600,2.6035
2.5500,2.6034
2.6200,2.6034
2.5500,2.6034
2.5600,2.6033
2.5600,2.6033
2.6200,2.6033
2.6600,2.6034
2.5900,2.6033
2.6400,2.6034
2.6300,2.6034
2.5400,2.6033
2.6100,2.6033
2.6700,2.6034
2.6500,2.6035
2.5700,2.6034
2.6600,2.6035
2.5700,2.6035
2.6200,2.6035
2.6200,2.6035
2.6100,2.6035
2.5700,2.6035
2.6000,2.6035
2.5500,2.6034
2.6100,2.6034
2.6800,2.6035
2.6600,2.6036
2.6200,2.6036
2.6600,2.6037
2.6100,2.6037
2.5600,2.6036
2.6300,2.6036
2.5800,2.6036
2.6100,2.6036
2.6400,2.6037
2.6000,2.6037
2.6200,2.6037
2.6700,2.6038
2.6100,2.6038
2.6000,2.6038
2.5900,2.6038
2.6000,2.6037
2.6500,2.6038
2.6800,2.6039
2.6400,2.6039
2.6200,2.6040
2.6200,2.6040
2.5900,2.6040
2.6000,2.6040
2.5400,2.6039
2.6600,2.6039
2.6500,2.6040
2.6000,2.6040
2.6600,2.6041
2.5500,2.6040
2.5400,2.6039
2.6100,2.6039
2.5700,2.6039
2.6400,2.6039
2.6000,2.6039
2.6100,2.6039
2.6400,2.6040
2.6200,2.6040
2.6100,2.6040
2.5200,2.6039
2.6800,2.6040
2.6400,2.6040
2.6500,2.6041
2.5700,2.6040
2.6400,2.6041
2.6000,2.6041
2.5600,2.6040
2.5900,2.6040
2.6400,2.6041
2.6100,2.6041
2.6000,2.6041
2.6100,2.6041
2.6400,2.6041
2.6400,2.6042
2.5700,2.6041
2.5500,2.6040
2.6000,2.6040
2.6000,2.6040
2.6000,2.6040
2.6700,2.6041
2.6000,2.6041
2.6500,2.6042
2.6100,2.6042
2.6500,2.6042
2.6500,2.6043
2.5800,2.6042
2.5800,2.6042
2.6100,2.6042
2.6200,2.6042
2.6200,2.6043
2.6000,2.6043
2.5900,2.6042
2.5700,2.6042
2.6400,2.6042
2.6200,2.6043
2.6600,2.6043
2.6400,2.6044
2.6100,2.6044
2.6100,2.6044
2.6600,2.6044
2.5900,2.6044
2.5600,2.6044
2.5900,2.6044
2.6300,2.6044
2.6900,2.6045
2.5800,2.6045
2.6000,2.6044
2.6600,2.6045
2.6000,2.6045
2.6300,2.6045
2.6700,2.6046
2.6700,2.6047
2.6200,2.6047
2.6700,2.6048
2.6400,2.6048
2.6500,2.6049
2.5800,2.6048
2.6300,2.6049
2.6600,2.6049
2.6600,2.6050
2.5400,2.6049
2.5900,2.6049
2.6000,2.6049
2.6400,2.6049
2.5900,2.6049
2.6200,2.6049
2.5900,2.6049
2.5800,2.6049
2.6100,2.6049
2.5700,2.6049
2.5900,2.6048
2.6400,2.6049
2.5700,2.6048
2.6500,2.6049
2.6200,2.6049
2.5900,2.6049
2.5800,2.6049
2.6300,2.6049
2.5900,2.6049
2.6300,2.6049
2.6100,2.6049
2.6200,2.6049
2.5400,2.6049
2.6700,2.6049
2.6200,2.6049
2.6400,2.6050
2.7000,2.6051
2.5700,2.6050
2.5400,2.6050
2.6000,2.6050
2.6000,2.6050
2.6600,2.6050
2.6900,2.6051
2.6600,2.6052
2.6100,2.6052
2.6500,2.6052
2.6100,2.6052
2.5900,2.6052
2.5900,2.6052
2.6300,2.6052
2.6000,2.6052
2.6100,2.6052
2.5900,2.6052
2.6100,2.6052
2.6100,2.6052
2.6200,2.6052
2.6500,2.6053
2.5700,2.6053
2.6600,2.6053
2.6200,2.6053
2.6200,2.6053
2.6100,2.6054
2.5700,2.6053
2.5800,2.6053
2.6600,2.6053
2.6300,2.6054
2.6700,2.6054
2.6500,2.6055
2.6600,2.6056
2.5600,2.6055
2.6500,2.6056
2.6100,2.6056
2.6300,2.6056
2.5800,2.6056
2.5800,2.6055
2.6400,2.6056
2.5900,2.6056
2.6700,2.6056
2.6700,2.6057
2.5700,2.6057
2.6600,2.6057
2.5700,2.6057
2.6000,2.6057
2.6100,2.6057
2.5900,2.6057
2.5700,2.6056
2.6500,2.6057
2.6100,2.6057
2.6600,2.6057
2.6300,2.6058
2.5700,2.6057
2.6000,2.6057
2.5800,2.6057
2.6400,2.6057
2.5700,2.6057
2.6400,2.6057
2.6800,2.6058
2.6100,2.6058
2.5900,2.6058
2.5900,2.6058
2.6200,2.6058
2.6100,2.6058
2.5900,2.6058
2.6500,2.6058
2.6600,2.6059
2.6300,2.6059
2.6700,2.6060
2.6400,2.6060
2.5800,2.6060
2.6300,2.6060
2.6600,2.6061
2.6400,2.6061
2.6500,2.6061
2.6500,2.6062
2.6500,2.6062
2.6700,2.6063
2.6100,2.6063
2.6000,2.6063
2.6200,2.6063
2.6700,2.6064
2.6300,2.6064
2.6200,2.6064
2.6600,2.6065
2.6000,2.6065
2.6400,2.6065
2.5500,2.6065
2.6100,2.6065
2.6500,2.6065
2.6800,2.6066
2.6400,2.6066
2.5900,2.6066
2.5900,2.6066
2.6600,2.6066
2.5900,2.6066
2.6800,2.6067
2.6500,2.6067
2.6300,2.6068
2.7000,2.6069
2.6600,2.6069
2.6200,2.6069
2.5900,2.6069
2.6600,2.6070
2.6200,2.6070
2.6100,2.6070
2.6200,2.6070
2.6400,2.6070
2.6500,2.6071
2.5700,2.6071
2.5700,2.6070
2.6000,2.6070
2.6500,2.6071
2.6300,2.6071
2.6100,2.6071
2.6200,2.6071
2.6200,2.6071
2.5700,2.6071
2.6500,2.6071
2.6300,2.6071
2.6300,2.6072
2.6300,2.6072
2.6600,2.6072
2.6200,2.6073
2.6100,2.6073
2.5600,2.6072
2.5900,2.6072
2.6300,2.6072
2.6300,2.6072
2.6600,2.6073
2.6500,2.6073
2.5800,2.6073
2.6700,2.6074
2.6400,2.6074
2.5900,2.6074
2.5900,2.6074
2.6600,2.6074
2.6100,2.6074
2.5900,2.6074
2.5600,2.6074
2.6400,2.6074
2.5600,2.6073
2.5900,2.6073
2.6700,2.6074
2.6000,2.6074
2.6600,2.6074
2.6500,2.6075
2.6100,2.6075
2.5900,2.6075
2.6200,2.6075
2.5700,2.6074
2.6400,2.6075
2.6200,2.6075
2.6100,2.6075
2.6500,2.6075
2.6400,2.6076
2.6300,2.6076
2.6200,2.6076
2.5300,2.6075
2.6600,2.6076
2.5700,2.6075
2.6300,2.6076
2.5900,2.6075
2.6400,2.6076
2.5800,2.6076
2.6200,2.6076
2.6000,2.6076
2.6300,2.6076
2.6200,2.6076
2.5900,2.6076
2.6100,2.6076
2.6700,2.6076
2.6200,2.6077
2.6500,2.6077
2.6000,2.6077
2.5700,2.6077
2.6000,2.6076
2.6300,2.6077
2.6500,2.6077
2.6300,2.6077
2.6300,2.6078
2.5700,2.6077
2.6300,2.6077
2.6600,2.6078
2.6300,2.6078
2.6700,2.6079
2.5900,2.6079
2.6300,2.6079
2.6300,2.6079
2.6900,2.6080
2.6000,2.6080
2.5900,2.6080
2.5900,2.6079
2.6300,2.6080
2.5900,2.6080
2.5900,2.6079
2.6000,2.6079
2.6100,2.6079
2.6500,2.6080
2.5800,2.6079
2.6100,2.6079
2.6200,2.6080
2.5500,2.6079
2.7000,2.6080
2.6500,2.6080
2.6600,2.6081
2.6300,2.6081
2.5900,2.6081
2.5800,2.6081
2.6300,2.6081
2.5900,2.6081
2.5800,2.6080
2.6100,2.6080
2.6500,2.6081
2.6000,2.6081
2.6000,2.6081
2.6500,2.6081
2.6100,2.6081
2.6000,2.6081
2.6700,2.6082
2.5100,2.6081
2.6400,2.6081
2.6200,2.6081
2.6900,2.6082
2.6200,2.6082
2.6400,2.6082
2.6100,2.6082
2.6200,2.6082
2.6600,2.6083
2.6300,2.6083
2.6100,2.6083
2.6100,2.6083
2.6800,2.6084
2.5900,2.6084
2.6800,2.6085
2.6300,2.6085
2.5900,2.6085
2.5800,2.6084
2.5800,2.6084
2.6400,2.6084
2.5600,2.6084
2.5900,2.6084
2.6300,2.6084
2.6500,2.6084
2.6300,2.6084
2.6500,2.6085
2.6600,2.6085
2.6300,2.6086
2.5500,2.6085
2.5800,2.6085
2.5800,2.6084
2.6100,2.6084
2.6100,2.6084
2.5900,2.6084
2.5900,2.6084
2.5800,2.6084
2.5900,2.6084
2.5500,2.6083
2.6200,2.6083
2.6400,2.6084
2.6800,2.6084
2.5800,2.6084
2.5900,2.6084
2.6100,2.6084
2.6200,2.6084
2.6200,2.6084
2.5800,2.6084
2.5700,2.6083
2.6400,2.6084
2.5700,2.6083
2.6200,2.6083
2.5800,2.6083
2.6100,2.6083
2.5700,2.6083
2.5800,2.6082
2.5800,2.6082
2.6000,2.6082
2.5900,2.6082
2.6000,2.6082
2.6300,2.6082
2.6400,2.6082
2.5900,2.6082
2.5500,2.6082
2.5900,2.6081
2.5700,2.6081
2.5800,2.6081
2.5900,2.6081
2.5800,2.6080
2.6000,2.6080
2.6200,2.6080
2.6700,2.6081
2.6600,2.6081
2.5800,2.6081
2.6300,2.6081
2.5900,2.6081
2.6300,2.6081
2.6000,2.6081
2.6000,2.6081
2.5600,2.6081
2.5700,2.6080
2.6700,2.6081
2.6600,2.6082
2.6200,2.6082
2.6500,2.6082
2.6600,2.6083
2.6000,2.6083
2.5400,2.6082
2.7100,2.6083
2.5800,2.6083
2.5600,2.6082
2.5500,2.6082
2.6500,2.6082
2.5900,2.6082
2.6300,2.6082
2.6200,2.6082
2.5800,2.6082
2.6700,2.6082
2.6500,2.6083
